entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
1618,1677,59,1.734,1.7120585307346339,-0.012653673163417594,time,long,0.7058823529411402,Trend (+40/-20%),META
1624,1683,59,1.734,1.6535139399989982,-0.046416412918686145,time,long,0.7000000000000602,Trend (+40/-20%),META
1807,1866,59,1.734,1.7100961894431153,-0.01378535787594275,time,long,0.7319034852548981,Trend (+40/-20%),META
1834,1893,59,1.734,1.8413173513910261,0.06189005270532074,time,long,0.7724137931031848,Trend (+40/-20%),META
1841,1900,59,1.734,1.817567593301797,0.048193537082927895,time,long,0.6079182630909428,Trend (+40/-20%),META
1895,1954,59,1.734,1.8949052816369256,0.09279428006743116,time,short,0.7368421052631752,Trend (+40/-20%),META
1905,1964,59,1.734,1.8894466048040373,0.08964625421224756,time,short,0.7616974972796284,Trend (+40/-20%),META
1983,2042,59,1.734,1.6743792468605483,-0.03438336397892255,time,short,0.6823104693140379,Trend (+40/-20%),META
2081,2140,59,1.734,2.0425521924326437,0.17794244084927552,time,short,0.7418622255867229,Trend (+40/-20%),META
2115,2174,59,1.734,1.839071043085934,0.06059460385578666,time,long,0.6807610993658016,Trend (+40/-20%),META
2145,2204,59,1.734,1.7542686009554453,0.01168892788664669,time,long,0.7466666666664736,Trend (+40/-20%),META
2148,2207,59,1.734,1.792112615224596,0.033513618929986215,time,long,0.6149019607842429,Trend (+40/-20%),META
2181,2240,59,1.734,1.8963794078381022,0.09364441051793669,time,long,0.6111111111109624,Trend (+40/-20%),META
2202,2261,59,1.734,1.7837192014412997,0.028673126552075958,time,long,0.6487804878050428,Trend (+40/-20%),META
2299,2358,59,1.734,1.9849500899586645,0.14472323527027942,time,long,0.7528809218951202,Trend (+40/-20%),META
2322,2381,59,1.734,1.89974597057058,0.0955859115170588,time,long,0.7035728307812894,Trend (+40/-20%),META
2372,2431,59,1.734,1.6507594259018454,-0.048004944693284056,time,short,0.7135922330096652,Trend (+40/-20%),META
2406,2465,59,1.734,1.8291258386044078,0.05485919181338398,time,long,0.6298811544991445,Trend (+40/-20%),META
2414,2473,59,1.734,1.7364833170919938,0.0014321321176434755,time,short,0.764757709251238,Trend (+40/-20%),META
2441,2500,59,1.734,1.6320873062386403,-0.05877317979317168,time,long,0.6809954751132293,Trend (+40/-20%),META
2452,2511,59,1.734,1.598906942205976,-0.07790833782815682,time,long,0.731848983543002,Trend (+40/-20%),META
2514,2573,59,1.734,1.6864184977223586,-0.027440312732203778,time,short,0.694074969770413,Trend (+40/-20%),META
2566,2625,59,1.734,1.5620588895171323,-0.09915865656451421,time,short,0.689855072464077,Trend (+40/-20%),META
2605,2664,59,1.734,1.7696618015356382,0.0205662061912562,time,long,0.7196261682244119,Trend (+40/-20%),META
2609,2668,59,1.734,1.7986801052469137,0.0373010987583124,time,long,0.6225769669329023,Trend (+40/-20%),META
2698,2757,59,1.734,1.843540162202017,0.06317195052019442,time,long,0.7909319899244086,Trend (+40/-20%),META
2715,2774,59,1.734,1.7853840101945766,0.02963322387230485,time,short,0.7203234105108874,Trend (+40/-20%),META
2725,2784,59,1.734,1.9375632389937154,0.11739517819706771,time,long,0.7093980077956291,Trend (+40/-20%),META
2748,2807,59,1.734,1.7746864726312193,0.023463940387093006,time,short,0.6091228070176405,Trend (+40/-20%),META
2751,2810,59,1.734,1.831166425246239,0.056036000718707596,time,long,0.6115155526142242,Trend (+40/-20%),META
2875,2934,59,1.734,1.8532231771665981,0.06875615753552372,time,short,0.6004184100416456,Trend (+40/-20%),META
2973,3032,59,1.734,1.4955002224730016,-0.1375431242946934,time,long,0.6859437751002866,Trend (+40/-20%),META
3001,3060,59,1.734,1.5248349006354827,-0.12062577818022914,time,long,0.6942148760330796,Trend (+40/-20%),META
3042,3080,38,1.734,1.202092425531916,-0.3067517730496447,sl,short,0.6691176470589512,Trend (+40/-20%),META
3084,3143,59,1.734,2.032321804302565,0.17204256303492793,time,long,0.7649748513946363,Trend (+40/-20%),META
3098,3157,59,1.734,1.8015876795580132,0.03897790055248746,time,short,0.6555712270803282,Trend (+40/-20%),META
3107,3166,59,1.734,1.6904005629367207,-0.025143850670864644,time,short,0.6719344454199896,Trend (+40/-20%),META
3134,3193,59,1.734,1.5413833962758106,-0.11108223974866749,time,short,0.7549019607843422,Trend (+40/-20%),META
3141,3200,59,1.734,1.5866560562481085,-0.08497343930328231,time,long,0.6322127446060453,Trend (+40/-20%),META
3143,3202,59,1.734,1.4831540483976462,-0.14466317854807023,time,short,0.648079957916982,Trend (+40/-20%),META
3172,3231,59,1.734,1.5783322742260897,-0.08977377495611898,time,short,0.6927502876871039,Trend (+40/-20%),META
3186,3245,59,1.734,1.7468331001134862,0.007400865117350786,time,short,0.6683417085425826,Trend (+40/-20%),META
3189,3248,59,1.734,1.7808904887310766,0.027041804343181427,time,short,0.7441285537699865,Trend (+40/-20%),META
3201,3260,59,1.734,1.7090882920820512,-0.01436661356283093,time,short,0.695652173912936,Trend (+40/-20%),META
3255,3314,59,1.734,1.808482833076591,0.04295434433482755,time,short,0.7258347978909583,Trend (+40/-20%),META
3379,3438,59,1.734,1.7856307775993683,0.02977553494773258,time,long,0.6839080459769361,Trend (+40/-20%),META
3469,3528,59,1.734,1.6850821107451188,-0.02821100879750932,time,short,0.664074650077645,Trend (+40/-20%),META
3474,3533,59,1.734,1.6530063597556948,-0.04670913508898802,time,short,0.6001478196600533,Trend (+40/-20%),META
3513,3572,59,1.734,1.531139416998477,-0.11698995559488055,time,short,0.6461538461538306,Trend (+40/-20%),META
3703,3762,59,1.734,1.6239321900347605,-0.06347624565469404,time,short,0.6905829596409435,Trend (+40/-20%),META
3706,3765,59,1.734,1.6337330994384491,-0.05782404876675366,time,long,0.6865671641791342,Trend (+40/-20%),META
3718,3777,59,1.734,1.6384518640863681,-0.055102731207400155,time,short,0.7457943925232939,Trend (+40/-20%),META
3753,3812,59,1.734,1.7128718716044466,-0.012184618451876203,time,long,0.6145038167938873,Trend (+40/-20%),META
3827,3886,59,1.734,1.5565010251469968,-0.1023638839982717,time,long,0.7616974972796284,Trend (+40/-20%),META
3852,3911,59,1.734,1.558985131088005,-0.10093129695040082,time,short,0.7329842931937033,Trend (+40/-20%),META
3881,3940,59,1.734,1.9581356304677437,0.12925930246121325,time,long,0.7420886075950247,Trend (+40/-20%),META
3907,3966,59,1.734,1.975889169960473,0.13949779121134548,time,short,0.727863525588933,Trend (+40/-20%),META
3912,3971,59,1.734,2.0571400612557453,0.18635528330781162,time,long,0.6045581767292623,Trend (+40/-20%),META
3916,3975,59,1.734,1.9426405162704974,0.12032325044434683,time,long,0.7164855072462968,Trend (+40/-20%),META
3929,3988,59,1.734,1.9804073370220925,0.1421034238881733,time,long,0.7503671071953132,Trend (+40/-20%),META
3948,4007,59,1.734,1.7617505426382252,0.01600377314776539,time,long,0.7377450980391121,Trend (+40/-20%),META
3966,4025,59,1.734,1.5216663615409969,-0.12245307869608023,time,short,0.70707070707067,Trend (+40/-20%),META
3970,4029,59,1.734,1.5431674804031374,-0.1100533561688942,time,long,0.6313725490196549,Trend (+40/-20%),META
