sym,date,level,entry_time,gap_pct,gapped_up,open_above,max_30m,max_1hr,max_2hr,max_3hr,max_eod,ret_30m,ret_1hr,ret_2hr,ret_3hr,ret_eod,rr_1_05,rr_2_1
ABBV,2026-02-06,PMH,09:31,0.023,False,False,0.345,1.253,1.843,2.534,2.534,0.023,1.23,1.75,1.317,1.439,False,True
ABBV,2026-02-10,PDH,09:40,0.233,True,False,0.292,0.292,0.819,0.819,0.819,-0.1,-0.109,0.201,0.27,-0.685,False,
ABBV,2026-02-10,PMH,09:35,0.233,True,True,0.409,0.409,0.936,0.936,0.936,0.172,0.069,0.588,0.311,-0.57,False,
ABBV,2026-02-11,PMH,10:09,-0.076,False,True,0.746,0.746,0.746,0.746,0.746,-0.155,-0.396,-0.18,-0.903,-0.782,False,False
ABBV,2026-02-12,PDH,10:30,0.371,True,False,1.059,1.059,1.059,1.155,2.163,0.709,0.341,0.691,0.781,1.436,True,True
ABBV,2026-02-12,PMH,09:37,0.371,True,False,0.631,1.577,2.061,2.061,3.176,0.264,1.55,1.498,1.658,2.441,True,True
ABBV,2026-02-17,PMH,09:32,0.477,True,False,0.364,0.364,0.364,0.364,0.364,-0.223,-0.572,-0.409,-0.67,-0.321,False,False
ABBV,2026-02-20,PMH,09:34,0.294,True,True,0.3,0.3,0.3,0.3,0.718,-0.113,-0.762,-0.044,-0.147,-0.096,False,
ABBV,2026-02-23,PDH,09:31,0.427,True,False,1.763,1.763,1.763,1.763,1.763,0.972,0.646,0.833,0.651,0.928,True,
ABBV,2026-02-24,PMH,09:39,-0.231,False,True,0.279,0.279,0.279,0.279,0.279,0.031,-0.329,-0.179,-0.351,-0.319,False,
ABBV,2026-02-25,PDH,09:36,0.552,True,False,0.625,0.634,0.634,0.634,0.634,0.474,-0.128,-0.303,-1.357,-1.789,False,False
ABBV,2026-02-25,PMH,09:33,0.552,True,True,0.813,0.822,0.822,0.822,0.822,0.561,0.15,-0.21,-1.047,-1.606,False,False
ABBV,2026-02-27,PDH,09:33,0.182,True,False,0.048,0.048,0.39,0.828,1.712,-0.508,-0.551,0.381,0.797,1.607,False,False
ABBV,2026-03-02,PDH,10:35,0.702,True,True,0.826,0.873,0.873,0.873,0.895,0.725,0.286,0.267,0.204,0.775,,
ABBV,2026-03-02,PMH,09:33,0.702,True,True,0.811,0.811,0.811,0.811,0.811,0.143,-0.696,-0.468,-0.304,0.186,False,
ABBV,2026-03-03,PMH,09:33,-0.359,False,False,0.17,0.17,0.17,0.17,0.452,-1.302,-0.976,-1.18,-0.742,-0.337,False,False
ABBV,2026-03-04,PDH,10:59,-0.128,False,False,0.106,0.106,0.106,0.212,0.543,-0.551,-0.528,-0.373,0.073,0.119,False,
ABBV,2026-03-04,PMH,09:31,-0.128,False,True,0.19,0.238,1.059,1.059,1.5,-0.103,0.109,0.55,0.4,1.072,False,
ABBV,2026-03-09,PMH,09:40,-0.03,False,True,0.318,0.318,0.318,0.318,0.318,-1.087,-2.574,-2.069,-1.551,-0.936,False,False
ABBV,2026-03-10,PDH,09:44,0.079,False,False,0.022,0.022,0.022,0.022,0.141,-1.71,-1.122,-1.377,-1.368,-1.706,False,False
ABBV,2026-03-10,PMH,09:55,0.079,False,False,0.022,0.022,0.022,0.022,0.022,-0.478,-0.532,-0.829,-0.476,-0.969,False,False
ABBV,2026-03-11,PMH,10:13,-0.419,False,False,0.556,0.723,0.723,0.723,0.723,0.362,0.428,-0.448,0.479,0.02,False,
ABBV,2026-03-12,PMH,09:57,-1.129,False,False,0.24,0.24,0.24,0.24,0.24,-0.4,-0.704,-0.431,-0.372,-0.836,False,False
ABBV,2026-03-13,PDH,09:34,0.679,True,False,0.347,0.347,0.347,0.347,0.347,-1.185,-1.508,-2.07,-1.642,-3.577,False,False
ABBV,2026-03-16,PMH,10:41,0.642,True,True,0.527,0.563,0.608,0.608,0.608,-0.093,0.384,0.215,0.463,0.138,,
ABBV,2026-03-17,PMH,10:07,0.262,True,False,0.092,0.206,0.206,0.206,0.206,-0.038,-0.016,-0.166,-0.422,-1.358,False,False
ABBV,2026-03-19,PMH,09:31,0.017,False,False,0.255,0.255,0.255,0.255,0.255,-0.934,-1.191,-1.015,-0.677,-1.741,False,False
ABBV,2026-03-20,PMH,09:32,0.015,False,False,0.319,0.319,0.319,0.319,0.319,-0.765,-0.968,-0.422,-0.401,-0.99,False,False
ABBV,2026-03-24,PMH,11:20,-0.922,False,False,0.207,0.207,0.207,0.207,0.207,0.134,-0.073,-0.486,-0.394,-0.19,False,
ABBV,2026-03-26,PMH,09:39,0.005,False,True,0.88,0.952,1.365,1.499,2.214,0.856,0.885,1.216,1.373,2.038,True,True
ABBV,2026-03-27,PDH,09:32,0.159,True,False,0.441,0.904,0.904,0.904,0.904,0.143,0.181,0.488,-0.322,-1.067,False,False
ABBV,2026-03-27,PMH,09:44,0.159,True,False,0.774,0.774,0.774,0.774,0.774,0.196,-0.179,-0.184,-0.413,-1.194,False,False
ABBV,2026-03-30,PDH,10:45,1.405,True,False,0.023,0.023,0.023,0.023,0.18,-0.618,-0.515,-0.253,-0.138,-0.157,False,
ABBV,2026-03-30,PMH,09:36,1.405,True,True,0.606,0.606,0.774,0.774,0.932,0.278,-0.021,0.153,0.488,0.592,,
ABBV,2026-04-01,PMH,09:48,0.428,True,False,-0.173,-0.173,-0.173,-0.173,0.0,-0.974,-0.766,-1.521,-1.711,-1.642,False,False
ABBV,2026-04-08,PDH,09:45,-0.053,False,False,1.185,1.437,2.061,2.22,2.661,1.045,1.369,1.72,2.116,2.37,True,True
ABBV,2026-04-08,PMH,10:04,-0.053,False,False,0.134,0.383,1.001,1.245,1.594,-0.098,0.311,0.979,1.106,1.307,True,
ABBV,2026-04-09,PMH,10:01,-1.011,False,False,0.071,0.071,0.255,0.702,0.898,-0.388,-0.458,0.203,0.65,0.331,False,
ABBV,2026-04-14,PDH,10:58,-0.809,False,False,0.228,0.238,0.339,0.339,1.112,0.149,0.147,-0.089,0.267,1.069,True,
ABBV,2026-04-14,PMH,09:59,-0.809,False,False,0.425,0.587,0.802,0.904,1.682,0.242,0.551,0.73,0.468,1.638,True,
ABBV,2026-04-16,PMH,09:32,-0.312,False,False,0.46,0.46,0.46,0.46,0.46,0.359,-0.113,-0.235,0.187,0.134,False,False
ABBV,2026-04-21,PMH,11:50,0.147,True,False,0.23,0.288,0.449,0.449,0.449,0.174,0.086,0.206,-0.243,-0.072,,
ABBV,2026-04-23,PMH,10:41,0.279,True,False,0.122,0.246,0.355,0.355,0.355,-0.251,-0.037,-0.072,-0.186,-0.132,,
ABBV,2026-04-27,PDH,09:43,-0.342,False,False,0.471,0.471,0.471,0.471,0.471,-0.294,-0.137,-0.476,-0.761,-1.544,False,False
ABBV,2026-04-27,PMH,09:32,-0.342,False,False,1.504,1.504,1.504,1.504,1.504,0.99,0.869,0.587,0.597,-0.532,True,
ABBV,2026-04-29,PDH,09:53,-2.883,False,False,0.559,0.559,3.335,3.335,3.335,0.064,0.152,2.544,2.647,2.476,False,True
ABBV,2026-04-29,PMH,11:31,-2.883,False,False,1.018,1.018,1.018,1.018,1.018,0.454,0.564,0.044,0.162,0.179,True,
ABBV,2026-05-04,PMH,09:59,-0.436,False,False,0.174,0.174,0.604,0.604,0.694,-0.22,-0.15,-0.076,-0.099,0.626,False,
ABBV,2026-05-05,PDH,09:59,0.372,True,True,0.0,0.0,0.0,0.0,0.036,-0.566,-0.511,-0.477,-1.038,-1.144,False,False
ABBV,2026-05-06,PMH,09:38,0.005,False,False,-0.06,-0.06,-0.06,-0.06,0.0,-0.638,-0.812,-1.213,-1.144,-1.014,False,False
ABBV,2026-05-07,PMH,09:43,0.005,False,False,0.187,0.187,0.187,0.187,0.229,-0.54,-0.728,-1.495,-1.134,-1.383,False,False
ABBV,2026-05-12,PDH,09:58,0.848,True,False,0.672,1.324,2.222,2.716,2.872,0.672,1.056,1.94,2.668,1.236,True,True
ABBV,2026-05-12,PMH,09:32,0.848,True,True,0.707,1.427,2.785,2.785,3.439,0.624,1.374,2.55,2.531,1.794,True,True
ABBV,2026-05-13,PMH,09:43,-0.529,False,False,0.504,0.504,0.504,0.504,0.562,-0.952,-1.142,-0.883,-0.727,0.086,False,False
ABBV,2026-05-14,PDH,09:31,0.46,True,False,0.804,1.132,1.594,1.594,1.594,0.428,0.971,0.74,0.473,0.3,False,
ABBV,2026-05-14,PMH,09:31,0.46,True,True,0.804,1.132,1.594,1.594,1.594,0.428,0.971,0.74,0.473,0.3,False,
ABBV,2026-05-15,PDH,09:33,1.096,True,False,0.458,0.458,0.458,0.458,0.458,-0.696,-0.729,-1.641,-2.11,-1.669,False,False
ABBV,2026-05-15,PMH,09:32,1.096,True,True,0.68,0.68,0.68,0.68,0.68,-0.571,-0.529,-1.576,-1.821,-1.451,False,False
ABBV,2026-05-19,PDH,09:50,0.224,True,False,1.254,1.868,2.081,2.081,2.081,0.927,1.514,1.812,1.656,1.18,True,True
ABBV,2026-05-19,PMH,09:32,0.224,True,True,1.512,2.184,2.909,2.909,2.909,1.404,1.948,2.332,2.477,2.0,True,True
ABBV,2026-05-21,PMH,09:57,-0.655,False,False,0.268,0.268,0.559,0.765,1.263,0.162,0.16,0.559,0.54,0.77,True,
ABBV,2026-05-27,PMH,10:25,0.014,False,False,0.055,0.219,0.507,0.507,0.507,-0.438,0.102,0.13,0.221,0.293,False,
ABBV,2026-06-02,PMH,09:32,-0.93,False,False,0.355,0.355,0.487,0.487,1.875,-1.19,-0.096,0.099,-0.134,1.329,False,False
ABBV,2026-06-03,PDH,09:41,-0.19,False,False,1.089,1.089,1.131,1.209,1.325,0.503,0.517,0.826,0.886,0.212,True,
ABBV,2026-06-03,PMH,09:45,-0.19,False,False,0.824,0.824,0.865,0.944,1.059,0.255,0.275,0.732,0.635,-0.051,True,
ABBV,2026-06-04,PMH,09:32,2.473,True,True,0.136,0.136,0.136,0.136,0.782,-0.75,-0.692,-0.71,-0.387,0.75,False,False
ABBV,2026-06-05,PMH,10:07,1.089,True,True,0.427,0.431,1.089,1.386,1.386,0.185,0.254,0.801,1.137,-0.031,True,
ABBV,2026-06-08,PMH,09:32,-0.22,False,False,0.061,0.061,0.061,0.061,0.175,-0.778,-1.519,-1.891,-2.722,-2.261,False,False
ABBV,2026-06-09,PMH,09:38,0.798,True,True,0.049,0.049,0.6,0.884,0.884,-0.793,-0.237,0.36,0.648,0.093,False,False
ABBV,2026-06-10,PMH,10:03,0.697,True,True,0.106,0.106,0.154,0.154,0.154,-0.223,-0.141,-0.392,-0.34,-0.785,False,
ABBV,2026-06-11,PMH,09:31,0.444,True,True,0.541,0.541,0.541,0.541,0.757,-0.188,-0.746,0.198,-0.12,-0.478,False,
ABBV,2026-06-12,PDH,09:32,1.219,True,False,0.319,0.319,0.319,0.319,0.319,-0.524,-1.054,-1.363,-1.087,-0.019,False,False
ABBV,2026-06-12,PMH,09:32,1.219,True,True,0.319,0.319,0.319,0.319,0.319,-0.524,-1.054,-1.363,-1.087,-0.019,False,False
ABNB,2025-12-16,PDH,10:55,0.19,True,False,0.174,0.321,0.471,0.471,0.471,-0.125,0.227,-0.517,-0.525,-0.313,False,
ABNB,2025-12-16,PMH,09:50,0.19,True,True,0.22,0.349,0.759,0.932,0.932,0.034,0.091,0.759,0.258,0.144,,
ABNB,2025-12-17,PMH,09:31,1.477,True,False,1.395,1.529,1.529,1.529,1.529,0.024,1.135,0.004,0.319,-0.735,True,
ABNB,2025-12-18,PMH,09:32,-0.351,False,False,0.178,0.178,0.178,0.178,0.178,-0.107,-1.036,-1.121,-1.443,-0.888,False,False
ABNB,2025-12-19,PDH,10:27,-0.105,False,False,0.215,0.596,0.981,1.129,1.129,0.081,0.583,0.908,1.118,-0.177,True,
ABNB,2025-12-19,PMH,09:31,-0.105,False,False,0.409,0.997,1.503,1.793,1.941,0.193,0.915,1.48,1.711,0.625,True,
ABNB,2025-12-22,PDH,09:35,0.599,True,False,0.713,0.713,0.713,0.713,0.713,0.2,-0.182,-0.985,-0.691,-0.429,False,False
ABNB,2025-12-23,PMH,09:32,-0.256,False,False,-0.007,-0.007,-0.007,-0.007,0.058,-0.733,-0.58,-0.693,-0.408,-0.467,False,False
ABNB,2025-12-24,PMH,09:49,-0.352,False,False,0.44,0.58,0.653,1.24,1.24,0.404,0.394,0.426,0.437,0.352,True,
ABNB,2025-12-26,PMH,10:05,-0.037,False,True,0.157,0.157,0.157,0.157,0.157,0.025,-0.307,-0.282,-0.15,0.011,,
ABNB,2025-12-29,PMH,09:54,-0.234,False,False,0.08,0.08,0.08,0.08,0.08,-0.285,-0.482,-0.358,-0.376,-0.321,False,
ABNB,2025-12-30,PDH,09:43,-0.527,False,False,0.145,0.145,0.145,0.16,0.16,-0.204,-0.236,0.073,-0.036,-0.197,,
ABNB,2025-12-30,PMH,09:32,-0.527,False,False,0.784,0.784,0.784,0.8,0.8,0.763,0.619,0.763,0.609,0.44,,
ABNB,2025-12-31,PDH,09:33,-0.226,False,False,0.0,0.0,0.0,0.0,0.007,-0.967,-1.348,-1.09,-1.25,-1.338,False,False
ABNB,2026-01-05,PDH,10:04,0.075,False,False,0.378,0.529,1.227,1.333,1.333,0.217,0.169,1.168,0.981,-0.202,True,
ABNB,2026-01-05,PMH,09:31,0.075,False,False,1.218,2.115,2.294,3.086,3.086,1.203,1.965,2.234,2.706,1.524,False,True
ABNB,2026-01-06,PMH,09:44,0.059,False,False,0.241,0.241,0.241,0.336,1.066,-0.215,-0.146,-0.066,0.299,0.789,False,
ABNB,2026-01-07,PDH,09:31,-0.051,False,False,0.314,0.314,0.314,0.563,0.678,-0.642,-0.62,0.231,0.494,-1.154,False,False
ABNB,2026-01-07,PMH,09:52,-0.051,False,False,-0.069,0.036,0.582,0.86,0.86,-0.842,-0.123,0.444,0.571,-0.976,False,False
ABNB,2026-01-08,PMH,10:37,-0.328,False,False,0.32,0.32,0.32,0.32,0.938,0.182,-0.244,0.015,0.007,0.844,,
ABNB,2026-01-09,PDH,10:17,0.977,True,True,0.486,0.713,0.749,0.749,1.059,0.158,0.432,0.378,0.526,0.317,True,
ABNB,2026-01-09,PMH,09:39,0.977,True,False,0.249,0.249,0.249,0.249,0.249,-1.721,-1.131,-0.633,-0.924,-0.981,False,False
ABNB,2026-01-12,PMH,10:38,0.0,False,False,0.2,0.2,0.2,0.2,0.2,-1.157,-0.718,-1.129,-1.333,-1.064,False,False
ABNB,2026-01-15,PMH,09:36,1.333,True,False,0.148,0.148,0.148,0.148,0.148,-0.806,-1.138,-1.766,-1.855,-1.988,False,False
ABNB,2026-01-20,PMH,09:33,-2.155,False,False,1.329,1.885,1.989,1.989,1.989,0.919,1.873,1.128,0.973,0.996,True,
ABNB,2026-01-21,PDH,10:12,-0.015,False,False,1.09,2.118,2.118,2.118,2.118,0.874,1.782,0.689,0.715,1.082,True,True
ABNB,2026-01-21,PMH,10:02,-0.015,False,False,0.985,2.334,2.444,2.444,2.444,0.956,2.334,1.161,1.131,1.404,True,True
ABNB,2026-01-23,PMH,09:32,-0.471,False,False,0.169,0.169,0.169,0.169,0.169,-0.101,-0.493,-1.388,-1.258,-1.815,False,False
ABNB,2026-01-26,PMH,09:31,0.257,True,True,0.448,1.089,1.391,1.391,1.391,0.072,0.901,1.278,0.863,0.535,False,False
ABNB,2026-01-28,PDH,09:46,0.227,True,False,0.453,0.453,0.453,0.453,0.453,-0.157,-0.247,-0.562,-0.693,-1.475,False,False
ABNB,2026-01-29,PMH,09:34,-0.062,False,False,0.375,0.375,0.375,0.375,0.375,-0.965,-1.094,-0.784,-0.5,-0.247,False,False
ABNB,2026-02-02,PDH,10:22,-0.17,False,False,0.486,0.486,0.486,0.646,0.684,0.205,0.114,0.25,0.388,-0.232,,
ABNB,2026-02-02,PMH,09:32,-0.17,False,True,1.297,2.06,2.409,2.409,2.61,1.108,2.037,2.06,2.145,1.677,True,True
ABNB,2026-02-04,PMH,10:40,0.86,True,False,0.445,0.445,0.445,0.445,0.73,0.048,-0.12,-0.827,-0.77,-0.008,False,False
ABNB,2026-02-05,PMH,09:32,-0.281,False,False,0.152,0.152,0.152,0.152,0.152,-1.589,-2.351,-2.182,-1.721,-2.728,False,False
ABNB,2026-02-06,PMH,09:33,-0.124,False,False,0.253,0.253,0.253,0.253,0.253,-1.659,-1.62,-1.779,-1.624,-0.302,False,False
ABNB,2026-02-09,PMH,09:37,-0.287,False,False,0.398,0.398,0.398,0.398,0.398,-1.082,-0.906,-0.934,-1.078,-0.57,False,False
ABNB,2026-02-10,PMH,09:58,-0.907,False,False,0.152,0.152,0.152,0.152,0.152,-0.267,-0.103,-0.394,-0.546,-1.146,False,False
ABNB,2026-02-11,PDH,09:31,0.544,True,False,0.151,0.151,0.151,0.151,0.151,-1.584,-2.284,-3.037,-2.718,-2.165,False,False
ABNB,2026-02-11,PMH,09:41,0.544,True,False,0.025,0.025,0.025,0.025,0.041,-1.252,-1.762,-2.273,-2.285,-1.589,False,False
ABNB,2026-02-12,PMH,09:48,0.025,False,False,0.207,0.207,0.207,0.207,0.207,-0.156,-0.83,-2.982,-3.576,-3.8,False,False
ABNB,2026-02-13,PDH,10:30,9.059,True,True,1.076,1.076,1.076,1.076,1.076,-0.768,-0.961,-0.69,-0.062,-0.337,True,False
ABNB,2026-02-17,PDH,09:37,0.602,True,False,0.441,0.441,0.441,0.441,0.441,-1.353,-1.609,-0.33,-0.653,-2.266,False,False
ABNB,2026-02-18,PMH,09:55,-0.024,False,False,0.387,0.387,0.483,0.819,0.819,-0.373,0.043,0.083,0.379,-0.581,False,False
ABNB,2026-02-19,PMH,09:46,-0.346,False,True,0.428,0.428,0.593,0.614,1.764,0.069,-0.246,0.367,0.254,1.578,False,
ABNB,2026-02-20,PDH,10:01,-0.413,False,False,0.316,0.316,0.316,0.87,1.194,-0.629,-0.213,-0.277,0.791,1.107,False,
ABNB,2026-02-20,PMH,09:49,-0.413,False,False,1.12,1.12,1.12,1.534,2.004,0.442,0.267,0.004,1.534,1.917,True,True
ABNB,2026-02-24,PMH,09:31,0.862,True,False,2.291,2.291,2.291,2.291,2.291,0.653,0.264,0.575,0.865,0.649,True,True
ABNB,2026-02-25,PDH,09:40,0.676,True,False,1.025,1.186,2.946,3.13,3.412,0.532,1.021,2.856,2.715,3.31,True,True
ABNB,2026-02-27,PMH,09:55,-1.993,False,False,0.507,0.584,0.61,0.61,0.61,0.456,0.136,-0.158,-1.065,-0.72,False,False
ABNB,2026-03-04,PDH,09:41,0.15,True,False,1.689,2.247,2.63,2.63,2.63,1.19,2.046,2.433,1.607,0.848,True,True
ABNB,2026-03-04,PMH,09:34,0.15,True,False,2.275,2.672,3.222,3.222,3.222,1.729,2.363,2.93,2.095,1.429,True,True
ABNB,2026-03-05,PDH,09:31,0.052,False,False,0.434,0.434,0.434,0.434,0.434,-0.159,-2.402,-2.103,-1.741,-1.838,False,False
ABNB,2026-03-11,PMH,10:16,0.332,True,False,0.421,0.421,0.421,0.421,0.421,0.203,-0.669,-1.052,-0.488,0.248,False,False
ABNB,2026-03-12,PMH,09:40,-0.727,False,False,0.43,0.43,0.43,0.43,0.43,-0.803,-1.67,-3.626,-4.417,-3.746,False,False
ABNB,2026-03-13,PMH,09:37,-0.368,False,False,1.101,1.101,1.101,1.101,1.101,0.273,0.102,-1.007,-1.007,-1.367,True,False
ABNB,2026-03-16,PMH,09:34,0.768,True,False,0.677,1.139,1.139,1.139,1.139,0.485,-0.121,0.383,0.352,0.411,False,
ABNB,2026-03-18,PDH,09:55,-0.568,False,False,0.277,0.277,0.277,0.277,0.277,-0.468,-0.382,-0.217,-0.322,-1.871,False,False
ABNB,2026-03-18,PMH,09:34,-0.568,False,False,1.109,1.109,1.109,1.109,1.109,0.838,0.672,0.551,0.411,-1.056,True,False
ABNB,2026-03-19,PMH,09:40,-0.9,False,False,0.367,0.367,0.367,0.367,0.39,-1.215,-0.42,-1.352,-0.955,-0.076,False,False
ABNB,2026-03-20,PMH,10:23,-0.604,False,False,0.369,0.369,0.369,0.369,0.369,-0.238,-0.146,-0.554,-0.738,-1.161,False,False
ABNB,2026-03-23,PDH,09:36,1.361,True,False,1.42,2.153,2.305,2.305,2.305,1.03,1.282,1.695,0.836,1.214,True,True
ABNB,2026-03-23,PMH,09:53,1.361,True,False,0.61,0.723,0.873,0.873,0.873,0.508,0.263,-0.564,-0.632,-0.203,False,False
ABNB,2026-03-25,PDH,09:31,0.692,True,False,0.302,0.302,0.328,0.328,0.328,-0.449,-0.06,-0.974,-0.513,-0.506,False,False
ABNB,2026-03-25,PMH,11:30,0.692,True,False,0.004,0.358,0.693,0.819,0.819,-0.297,0.358,0.556,0.352,0.465,False,
ABNB,2026-03-26,PDH,09:48,0.046,False,False,1.334,1.334,1.334,1.334,1.334,0.282,0.417,0.199,-1.0,-1.462,True,False
ABNB,2026-03-30,PMH,09:31,0.953,True,False,1.115,1.115,1.115,1.115,1.115,0.241,-0.016,0.036,0.202,-1.267,True,False
ABNB,2026-03-31,PMH,09:51,1.609,True,True,0.216,0.216,0.216,1.611,1.611,-0.944,-1.032,-0.352,0.204,0.944,False,False
ABNB,2026-04-01,PDH,09:32,0.135,True,False,-0.196,-0.165,0.016,0.016,0.016,-1.43,-0.228,-0.33,-0.558,-1.627,False,False
ABNB,2026-04-02,PMH,10:33,-1.965,False,False,2.187,2.187,2.187,2.187,2.187,0.992,1.401,1.061,0.988,1.166,True,True
ABNB,2026-04-06,PDH,09:43,-0.496,False,False,0.772,0.772,0.772,0.772,0.772,-0.178,-0.388,-0.697,-0.032,0.451,False,
ABNB,2026-04-06,PMH,09:38,-0.496,False,False,1.431,1.431,1.431,1.431,1.431,0.542,0.279,-0.088,0.454,1.108,True,
ABNB,2026-04-10,PMH,09:31,-0.217,False,False,0.282,0.282,0.282,0.282,0.282,-2.737,-1.546,-2.334,-1.98,-0.928,False,False
ABNB,2026-04-13,PMH,09:50,-1.365,False,False,1.089,1.206,1.206,1.963,1.963,0.46,0.585,0.96,1.58,1.697,True,
ABNB,2026-04-15,PDH,09:33,0.508,True,False,0.827,0.827,1.292,1.558,1.95,0.318,0.502,1.145,1.543,1.551,True,
ABNB,2026-04-15,PMH,09:33,0.508,True,False,0.827,0.827,1.292,1.558,1.95,0.318,0.502,1.145,1.543,1.551,True,
ABNB,2026-04-16,PDH,09:59,1.025,True,True,0.13,0.13,0.286,0.286,0.286,-0.297,0.0,0.112,-0.34,-0.289,False,
ABNB,2026-04-16,PMH,09:49,1.025,True,True,0.007,0.007,0.148,0.148,0.148,-0.275,-0.253,-0.083,-0.195,-0.426,False,False
ABNB,2026-04-17,PDH,09:35,1.945,True,True,0.788,1.711,1.718,1.718,1.718,0.71,1.67,0.632,1.079,0.476,True,
ABNB,2026-04-17,PMH,09:35,1.945,True,False,0.788,1.711,1.718,1.718,1.718,0.71,1.67,0.632,1.079,0.476,True,
ABNB,2026-04-20,PMH,09:33,-0.389,False,False,0.557,0.938,0.938,0.938,1.445,0.36,0.183,0.409,0.522,1.213,False,False
ABNB,2026-04-21,PDH,09:34,0.237,True,True,0.833,1.138,1.138,1.138,1.138,0.673,1.027,-0.361,0.17,-1.027,False,False
ABNB,2026-04-21,PMH,09:34,0.237,True,True,0.833,1.138,1.138,1.138,1.138,0.673,1.027,-0.361,0.17,-1.027,False,False
ABNB,2026-04-22,PDH,09:36,2.681,True,True,0.753,0.753,0.753,0.753,0.753,-0.157,-0.726,-1.843,-1.964,-1.342,False,False
ABNB,2026-04-27,PDH,09:38,-1.05,False,False,0.335,0.335,0.335,0.335,0.335,-0.503,-0.143,-0.566,-0.461,-1.529,False,False
ABNB,2026-04-27,PMH,09:31,-1.05,False,False,1.084,1.084,1.084,1.084,1.084,0.507,0.549,0.464,0.436,-0.795,True,
ABNB,2026-04-29,PMH,10:15,-1.964,False,False,1.366,1.366,1.366,1.366,1.751,0.87,0.228,1.033,0.384,1.678,True,
ABNB,2026-04-30,PDH,09:31,1.241,True,True,-0.163,-0.163,-0.163,-0.163,0.007,-1.509,-0.411,-0.761,-0.262,-0.567,False,False
ABNB,2026-04-30,PMH,09:31,1.241,True,True,-0.163,-0.163,-0.163,-0.163,0.007,-1.509,-0.411,-0.761,-0.262,-0.567,False,False
ABNB,2026-05-01,PDH,09:31,0.598,True,False,0.574,0.59,0.66,0.836,0.836,0.38,-0.267,0.633,-0.056,-0.429,False,False
ABNB,2026-05-05,PMH,09:34,0.108,True,False,0.171,0.171,0.604,0.604,0.604,-0.636,-0.314,-0.164,-0.179,-0.207,False,False
ABNB,2026-05-06,PDH,09:53,1.378,True,True,0.702,0.702,0.702,0.702,0.702,0.504,-0.497,-1.004,-0.858,-0.809,False,False
ABNB,2026-05-07,PMH,09:31,0.486,True,False,0.162,0.162,0.162,0.162,0.162,-0.87,-1.219,-1.24,-0.856,-1.106,False,False
ABNB,2026-05-08,PDH,09:47,-1.613,False,False,0.947,3.101,3.101,3.101,3.101,0.929,2.329,1.834,0.803,-0.8,False,False
ABNB,2026-05-08,PMH,09:31,-1.613,False,False,0.767,2.927,3.398,3.398,3.398,-0.303,2.835,2.561,1.449,-0.514,False,False
ABNB,2026-05-11,PMH,11:08,0.629,True,True,0.179,0.179,0.179,0.179,0.179,-1.052,-0.475,-1.593,-1.938,-3.563,False,False
ABNB,2026-05-15,PMH,10:37,-0.898,False,False,0.139,0.139,0.139,0.221,0.221,-0.615,-0.588,0.011,0.034,-0.394,False,False
ABNB,2026-05-18,PDH,09:32,0.467,True,False,1.502,2.037,2.037,2.037,2.037,1.502,1.323,0.331,0.245,-0.171,False,False
ABNB,2026-05-18,PMH,09:32,0.467,True,False,1.502,2.037,2.037,2.037,2.037,1.502,1.323,0.331,0.245,-0.171,False,False
ABNB,2026-05-19,PMH,09:54,-0.908,False,False,1.018,1.018,1.018,1.018,1.018,0.526,-0.548,-1.584,-2.658,-2.218,True,False
ABNB,2026-05-20,PMH,10:03,0.183,True,False,1.778,2.12,2.393,2.666,3.569,1.657,1.979,2.063,2.45,2.879,False,True
ABNB,2026-05-22,PDH,09:46,0.354,True,False,-0.096,-0.096,-0.096,-0.096,0.0,-1.738,-2.233,-1.938,-1.975,-2.115,False,False
ABNB,2026-05-22,PMH,09:37,0.354,True,True,0.49,0.49,0.49,0.49,0.49,-0.87,-1.445,-1.338,-1.583,-1.635,False,False
ABNB,2026-05-26,PMH,09:32,0.008,False,False,1.484,1.507,1.507,1.507,1.507,1.425,-0.642,-0.448,-0.526,-1.044,True,False
ABNB,2026-05-27,PMH,09:32,-0.09,False,False,1.082,1.085,1.085,1.085,1.085,0.267,0.95,0.669,0.18,-0.774,True,
ABNB,2026-05-28,PMH,10:01,-0.401,False,False,0.117,0.117,0.117,0.556,1.949,-0.757,-0.295,-0.057,0.405,1.813,False,False
ABNB,2026-05-29,PDH,09:40,0.074,False,False,0.78,0.78,0.78,0.78,0.78,-0.286,-0.215,0.601,0.089,-1.047,False,False
ABNB,2026-05-29,PMH,09:40,0.074,False,True,0.78,0.78,0.78,0.78,0.78,-0.286,-0.215,0.601,0.089,-1.047,False,False
ABNB,2026-06-01,PMH,09:31,-0.045,False,False,0.874,0.874,0.874,1.217,3.069,0.698,-0.814,0.668,0.874,2.919,False,False
ABNB,2026-06-04,PMH,09:42,1.796,True,True,0.434,0.607,0.908,0.908,0.908,0.195,0.022,0.526,0.096,-1.669,False,False
ABNB,2026-06-05,PMH,09:33,-0.007,False,False,0.917,0.917,0.917,0.917,0.917,0.2,0.301,-0.085,-0.85,-0.828,False,False
ABNB,2026-06-08,PDH,11:02,0.442,True,False,0.206,0.206,0.206,0.206,0.206,-0.485,-0.727,-1.08,-1.12,-1.315,False,False
